31	72.93959104
32	75.19857268
33	77.45184712
34	79.69942878
35	81.94133204
36	84.17757125
37	86.40816072
38	88.63311472
39	90.85244749
40	93.06617324
41	95.27430612
42	97.47686027
43	99.67384978
44	101.8652887
45	104.0511911
46	106.2315709
47	108.4064421
48	110.5758186
49	112.7397143
50	114.898143
51	117.0511185
52	119.1986547
53	121.3407652
54	123.4774638
55	125.6087642
56	127.7346799
57	129.8552246
58	131.9704119
59	134.0802552
60	136.1847682
61	138.2839642
62	140.3778567
